ngram,freq
Caesar_NOUN,2235297
non_X,2234512
Argentina_NOUN,2234460
lean_ADJ,2234321
CIA_NOUN,2234066
recognise_VERB,2234007
favourite_ADJ,2233975
Jew_NOUN,2233737
navigation_NOUN,2233403
Fair_NOUN,2232855
administrators_NOUN,2232422
Kentucky_NOUN,2232062
targeting_VERB,2231432
alert_ADJ,2231257
expresses_VERB,2230893
cab_NOUN,2230673
investigating_VERB,2230626
ribs_NOUN,2230528
embarrassed_VERB,2230083
Alaska_NOUN,2229853
Commonwealth_NOUN,2228909
fragile_ADJ,2228601
ups_NOUN,2228563
Images_NOUN,2228505
overwhelmed_VERB,2228277
nominal_ADJ,2227933
enhancement_NOUN,2227755
minorities_NOUN,2227699
floating_VERB,2227666
temptation_NOUN,2227494
cop_NOUN,2227337
blow_VERB,2226314
Assistant_NOUN,2225112
stretch_NOUN,2225032
comprehension_NOUN,2225028
translate_VERB,2224922
courtyard_NOUN,2224540
Published_VERB,2224126
poets_NOUN,2223932
wasted_VERB,2223162
unfair_ADJ,2222710
suite_NOUN,2222435
influences_VERB,2222160
dies_VERB,2221307
heroes_NOUN,2220622
thy_ADJ,2220566
inhibitors_NOUN,2220096
Louisiana_NOUN,2219889
jerked_VERB,2219535
dressing_NOUN,2219512
Gas_NOUN,2218519
paragraphs_NOUN,2218000
Communist_NOUN,2217682
looks_NOUN,2217521
submission_NOUN,2216987
irrelevant_ADJ,2216742
melted_VERB,2216446
oppression_NOUN,2216424
climbing_VERB,2216376
way_ADV,2216137
rationale_NOUN,2215907
yields_NOUN,2215504
Wednesday_NOUN,2215233
Search_NOUN,2215135
reporters_NOUN,2215101
princess_NOUN,2214500
dig_VERB,2214244
pulmonary_ADJ,2214138
purity_NOUN,2213785
assign_VERB,2213558
delivering_VERB,2213376
deployment_NOUN,2213149
deposited_VERB,2213146
Theology_NOUN,2213012
implication_NOUN,2213006
Apart_ADV,2212631
catalyst_NOUN,2212509
highlights_VERB,2212419
Around_ADP,2211963
mutation_NOUN,2211212
maker_NOUN,2211186
resort_NOUN,2210187
album_NOUN,2209621
Dec._NOUN,2208492
oriented_VERB,2207683
Ken_NOUN,2207480
Twenty_NUM,2207081
charge_VERB,2206535
resurrection_NOUN,2206440
margins_NOUN,2206272
abortion_NOUN,2206181
ours_PRON,2206078
bastard_NOUN,2205808
quasi_ADJ,2205587
pie_NOUN,2205552
Agent_NOUN,2205551
consult_VERB,2205479
transfers_NOUN,2205391
bubble_NOUN,2205357
persuaded_VERB,2204985
Bull_NOUN,2204334
VA_NOUN,2204114
Betty_NOUN,2203834
Hindu_NOUN,2203656
Meeting_NOUN,2203542
Kent_NOUN,2202965
Commissioner_NOUN,2202907
Typical_ADJ,2202007
Channel_NOUN,2201963
Editorial_NOUN,2201644
baseline_NOUN,2201393
Animal_NOUN,2201219
anonymous_ADJ,2200680
Abstract_NOUN,2200320
hook_NOUN,2199925
organizing_VERB,2199843
triggered_VERB,2199802
ignorant_ADJ,2198172
:_NOUN,2197789
flavor_NOUN,2197565
crystals_NOUN,2197427
teachings_NOUN,2196808
counter_ADJ,2196618
Europeans_NOUN,2196506
artillery_NOUN,2196162
dietary_ADJ,2195924
Photo_NOUN,2195674
assert_VERB,2195275
slide_NOUN,2195186
ya_PRON,2194942
masculine_ADJ,2194925
Low_ADJ,2194898
widened_VERB,2194526
debts_NOUN,2194207
mayor_NOUN,2193348
Though_NOUN,2193153
spectra_NOUN,2192710
seventeenth_ADJ,2192606
counting_VERB,2192379
specificity_NOUN,2190430
assisted_VERB,2190200
charts_NOUN,2190086
lobby_NOUN,2189753
Side_NOUN,2189692
Various_ADJ,2189526
multitude_NOUN,2189177
complain_VERB,2187836
Small_ADJ,2187829
economically_ADV,2187149
elders_NOUN,2187018
silly_ADJ,2186710
practitioner_NOUN,2186340
reminder_NOUN,2185814
hug_NOUN,2185578
afterward_ADV,2185261
α_NOUN,2185167
bitch_NOUN,2185153
FROM_ADP,2184594
Award_NOUN,2184578
Jacques_NOUN,2184488
Han_NOUN,2183417
Sociology_NOUN,2183269
ruling_NOUN,2183168
Scale_NOUN,2183166
bilateral_ADJ,2182723
Guidelines_NOUN,2182464
Khan_NOUN,2182291
gorgeous_ADJ,2181834
bull_NOUN,2181555
pound_NOUN,2181461
haired_ADJ,2181238
lengths_NOUN,2181150
demons_NOUN,2181147
Philippines_NOUN,2181134
communal_ADJ,2181068
trigger_NOUN,2180987
transcription_NOUN,2180939
propaganda_NOUN,2180249
Shaw_NOUN,2179759
talents_NOUN,2179316
grasp_VERB,2179211
Republican_NOUN,2179021
videos_NOUN,2178862
golf_NOUN,2178796
Foucault_NOUN,2178604
outdoor_ADJ,2178404
struggle_VERB,2177521
investor_NOUN,2177476
narrator_NOUN,2176519
fragment_NOUN,2175766
tonight_NOUN,2175147
holder_NOUN,2174854
settlements_NOUN,2174749
contempt_NOUN,2174731
fits_VERB,2174585
cutting_NOUN,2174583
nutrients_NOUN,2174545
demographic_ADJ,2174403
Atlanta_NOUN,2174179
cook_NOUN,2174163
glared_VERB,2174028
aboard_ADP,2174000
nonlinear_ADJ,2173905
merit_NOUN,2173663
hotels_NOUN,2173640
Chapters_NOUN,2173612
posture_NOUN,2173555
counterparts_NOUN,2172355
seasons_NOUN,2172205
Specifically_ADV,2172071
muscular_ADJ,2171961
Exercise_NOUN,2171914
matching_VERB,2171758
Real_NOUN,2171651
completing_VERB,2171550
hit_NOUN,2171349
email_NOUN,2170817
upstairs_NOUN,2170436
wool_NOUN,2170041
hormones_NOUN,2169598
chips_NOUN,2169103
Server_NOUN,2168681
Angela_NOUN,2168240
thrust_NOUN,2168180
Guy_NOUN,2168170
dreamed_VERB,2168004
consciously_ADV,2167974
injustice_NOUN,2167886
Tower_NOUN,2167716
Fall_NOUN,2167556
transnational_ADJ,2167383
rushing_VERB,2167148
ethnicity_NOUN,2166763
Louise_NOUN,2166723
pricing_NOUN,2165739
Pub_NOUN,2165501
Forum_NOUN,2165116
convicted_VERB,2165008
drawer_NOUN,2164564
sociology_NOUN,2164477
coins_NOUN,2164259
Les_NOUN,2163391
affected_ADJ,2163232
Physical_ADJ,2162488
withdraw_VERB,2161521
Houston_NOUN,2161497
formulated_VERB,2160960
sovereign_ADJ,2160889
Agricultural_NOUN,2160854
solidarity_NOUN,2160830
polar_ADJ,2160712
Perspective_NOUN,2160657
colours_NOUN,2159716
Financial_ADJ,2159532
Bennett_NOUN,2159522
responsive_ADJ,2159047
prophets_NOUN,2158825
recognizes_VERB,2158550
aged_ADJ,2158544
slightest_ADJ,2157167
Chase_NOUN,2156599
appeals_NOUN,2156580
convenience_NOUN,2155977
Darwin_NOUN,2155847
magic_ADJ,2155647
incurred_VERB,2155481
immunity_NOUN,2154465
journalist_NOUN,2154382
swelling_VERB,2154368
unaware_ADJ,2154313
terrain_NOUN,2153847
mediated_VERB,2153815
Clay_NOUN,2153085
candle_NOUN,2152725
judgement_NOUN,2152512
vivid_ADJ,2151819
lift_NOUN,2151509
transformations_NOUN,2151353
Up_NOUN,2150892
oath_NOUN,2150763
warn_VERB,2150641
Courtesy_NOUN,2150321
Conservation_NOUN,2149983
stimulate_VERB,2149706
subset_NOUN,2149681
scrutiny_NOUN,2149576
simultaneous_ADJ,2149325
lawn_NOUN,2149292
abnormalities_NOUN,2149087
register_NOUN,2149075
respiratory_ADJ,2148737
credibility_NOUN,2148688
league_NOUN,2148608
Stat_NOUN,2147832
cooling_VERB,2147454
dozens_NOUN,2147353
Hart_NOUN,2147074
motions_NOUN,2146691
Innovation_NOUN,2145887
guarantee_NOUN,2145197
Choice_NOUN,2145110
Remove_VERB,2144599
immigrant_ADJ,2144497
premium_NOUN,2144359
bleeding_NOUN,2143692
simulations_NOUN,2143323
minerals_NOUN,2143247
hypotheses_NOUN,2142684
Towards_ADP,2142589
Left_NOUN,2142488
heal_VERB,2142262
specifications_NOUN,2141652
Oral_ADJ,2141626
parted_VERB,2141463
pig_NOUN,2141250
reverse_VERB,2141115
stirring_VERB,2140994
waving_VERB,2140494
offerings_NOUN,2140469
superficial_ADJ,2138701
Democratic_ADJ,2138177
Hungary_NOUN,2137277
confront_VERB,2136564
computation_NOUN,2135780
Turn_VERB,2135218
update_VERB,2134920
features_VERB,2134483
Lower_NOUN,2134265
today_ADV,2133844
downtown_NOUN,2133401
successor_NOUN,2133187
speeches_NOUN,2132472
E_X,2131791
angular_ADJ,2131278
traces_NOUN,2131120
marking_VERB,2130942
Mental_NOUN,2130867
bargaining_NOUN,2130036
Status_NOUN,2129697
Jon_NOUN,2129174
sheriff_NOUN,2128968
plausible_ADJ,2128052
publishing_NOUN,2127822
decorated_VERB,2127428
Reed_NOUN,2127233
|_NOUN,2127060
Vice_NOUN,2126888
run_ADJ,2125963
tickets_NOUN,2125278
dead_NOUN,2125142
saints_NOUN,2125091
drainage_NOUN,2125030
lifting_VERB,2124749
ambiguous_ADJ,2124724
dear_X,2124684
careers_NOUN,2124587
distracted_VERB,2124401
tag_NOUN,2123987
Enter_VERB,2123885
punished_VERB,2123882
supposedly_ADV,2123861
closing_NOUN,2123548
erosion_NOUN,2123509
elites_NOUN,2122548
un_ADJ,2122514
selfish_ADJ,2122486
siblings_NOUN,2121847
Block_NOUN,2121801
supervisor_NOUN,2121800
gestures_NOUN,2121764
circuits_NOUN,2120596
Knight_NOUN,2120498
reinforce_VERB,2120480
observers_NOUN,2120325
grasp_NOUN,2120161
thanked_VERB,2119956
cumulative_ADJ,2119820
robe_NOUN,2119708
witch_NOUN,2119706
reflective_ADJ,2119067
addresses_NOUN,2118764
electrode_NOUN,2118136
inference_NOUN,2118029
morally_ADV,2117742
deformation_NOUN,2117345
buffer_NOUN,2117342
Sports_NOUN,2117109
addiction_NOUN,2116501
Camp_NOUN,2116323
dough_NOUN,2116257
way_ADJ,2116048
Imperial_NOUN,2115959
randomly_ADV,2115793
Against_ADP,2115639
Architecture_NOUN,2115566
stole_VERB,2115247
swiftly_ADV,2115224
Command_NOUN,2114726
manifestation_NOUN,2113654
incredibly_ADV,2113489
spare_ADJ,2113286
decides_VERB,2112835
hollow_ADJ,2112640
Papa_NOUN,2111717
Emergency_NOUN,2109104
burial_NOUN,2108602
entrepreneurs_NOUN,2108320
NATO_NOUN,2107683
Malcolm_NOUN,2107619
unfortunately_ADV,2107411
stepping_VERB,2106749
exceeds_VERB,2106512
backs_NOUN,2106276
avoidance_NOUN,2106263
runs_NOUN,2105614
th_NOUN,2105020
tones_NOUN,2104401
hurt_NOUN,2104321
calmly_ADV,2102308
terrified_VERB,2102226
receipt_NOUN,2101820
Thou_PRON,2101560
lad_NOUN,2101319
recruitment_NOUN,2101105
daylight_NOUN,2100580
reports_VERB,2099855
rounded_VERB,2099758
pencil_NOUN,2099650
atmospheric_ADJ,2099623
Appl_NOUN,2099515
proportions_NOUN,2099487
hazard_NOUN,2099237
deed_NOUN,2098890
carved_VERB,2098797
Rev_NOUN,2098632
adopting_VERB,2098346
novel_ADJ,2098300
turns_NOUN,2097510
permits_VERB,2097220
Democrats_NOUN,2096595
LA_NOUN,2096590
feast_NOUN,2095609
Internal_NOUN,2095516
calm_VERB,2095422
examines_VERB,2095225
recurrent_ADJ,2095011
Fine_ADJ,2094942
curtains_NOUN,2094737
structured_ADJ,2094717
flung_VERB,2094503
fake_ADJ,2094309
contradiction_NOUN,2093438
Developing_VERB,2093314
Sure_X,2093208
Russians_NOUN,2093090
supreme_ADJ,2093050
Games_NOUN,2092774
attain_VERB,2092434
contest_NOUN,2092412
fertility_NOUN,2092285
navy_NOUN,2092028
transported_VERB,2091881
two_NOUN,2090693
walking_NOUN,2090530
Hold_VERB,2090478
analytic_ADJ,2090255
sickness_NOUN,2089975
packages_NOUN,2089734
threatening_ADJ,2088994
est_X,2088722
monitored_VERB,2088567
advancing_VERB,2087649
circumstance_NOUN,2087436
Know_VERB,2087332
Seth_NOUN,2086453
Ye_NOUN,2086330
LLC_NOUN,2086182
clauses_NOUN,2085624
Prior_ADV,2085250
wound_VERB,2085183
Porter_NOUN,2084946
temples_NOUN,2084610
cult_NOUN,2084574
register_VERB,2084471
Raymond_NOUN,2084203
taxable_ADJ,2083086
income_ADJ,2082784
Rate_NOUN,2082773
ventilation_NOUN,2082632
fantastic_ADJ,2082164
tion_NOUN,2081898
Oregon_NOUN,2080256
Alliance_NOUN,2079453
MIT_NOUN,2079121
instructor_NOUN,2079080
Color_NOUN,2078997
inclusive_ADJ,2078927
deadly_ADJ,2078787
voyage_NOUN,2078749
Ontario_NOUN,2078615
propagation_NOUN,2078541
procedural_ADJ,2078376
Carlos_NOUN,2078287
Charter_NOUN,2077806
born_ADJ,2077691
Transactions_NOUN,2077571
Reynolds_NOUN,2077253
mix_VERB,2076806
expose_VERB,2076754
tune_NOUN,2075684
Strategies_NOUN,2075268
peasants_NOUN,2074628
train_VERB,2074207
taxation_NOUN,2073812
Quinn_NOUN,2073340
Changing_VERB,2073256
slender_ADJ,2073018
Universal_NOUN,2072758
weighted_ADJ,2072551
soap_NOUN,2072247
fractures_NOUN,2071851
neatly_ADV,2070767
reversed_VERB,2070669
Failure_NOUN,2070391
march_NOUN,2070366
Norton_NOUN,2070211
dashed_VERB,2069547
uncommon_ADJ,2069164
ratings_NOUN,2068964
drained_VERB,2068901
Anti_NOUN,2068693
caring_VERB,2068052
investigators_NOUN,2067905
ripped_VERB,2067887
infectious_ADJ,2067445
Dead_NOUN,2067397
Go_NOUN,2067394
renewal_NOUN,2067142
Psalm_NOUN,2066100
fluids_NOUN,2065824
Sample_NOUN,2065590
crises_NOUN,2065114
orbit_NOUN,2065052
hurry_NOUN,2063906
Higher_NOUN,2063699
profitable_ADJ,2063290
Bailey_NOUN,2062687
mines_NOUN,2062673
Speech_NOUN,2061830
jump_NOUN,2061619
Directive_NOUN,2061585
potent_ADJ,2061217
aid_VERB,2060819
thirds_NOUN,2060004
alone_ADJ,2059917
Nat_NOUN,2059225
comprised_VERB,2057629
deeper_ADV,2057518
respiratory_NOUN,2057411
theft_NOUN,2057407
brass_NOUN,2057162
bridges_NOUN,2056831
chairman_NOUN,2056613
pounding_VERB,2056279
i_NUM,2055907
holidays_NOUN,2055631
deficits_NOUN,2055457
Used_VERB,2055444
Perry_NOUN,2055254
Thought_NOUN,2054893
breaks_VERB,2054461
distinctions_NOUN,2053152
consume_VERB,2052086
blown_VERB,2052022
Dark_NOUN,2051582
Once_ADP,2051554
Transport_NOUN,2051502
assignments_NOUN,2051094
Classification_NOUN,2051059
trait_NOUN,2050747
parliament_NOUN,2050273
negatively_ADV,2050145
shooting_VERB,2050040
innocence_NOUN,2049319
morphology_NOUN,2048345
criticized_VERB,2048265
sanctions_NOUN,2048070
Wells_NOUN,2047690
penetration_NOUN,2047658
Do_NOUN,2047565
concerns_VERB,2047525
Toward_ADP,2047047
fly_NOUN,2046924
shoe_NOUN,2046692
contamination_NOUN,2046652
ankle_NOUN,2046528
darling_NOUN,2045724
executives_NOUN,2045234
·_NUM,2044701
databases_NOUN,2044434
Burke_NOUN,2044415
vs._X,2044407
Site_NOUN,2044107
sixteenth_ADJ,2044067
crowds_NOUN,2043618
genuinely_ADV,2043481
evaluations_NOUN,2042877
lied_VERB,2042782
Miles_NOUN,2042770
cervical_ADJ,2042391
Korean_ADJ,2042335
popped_VERB,2042196
obstruction_NOUN,2042012
pouring_VERB,2041872
east_ADV,2041512
earthquake_NOUN,2041470
Revenue_NOUN,2040176
Global_ADJ,2040034
Primary_NOUN,2039946
part_ADJ,2039815
enjoyment_NOUN,2039741
introduces_VERB,2039296
spray_NOUN,2039198
eternity_NOUN,2039171
questioning_VERB,2039013
Clarke_NOUN,2038986
rubbing_VERB,2038913
suits_NOUN,2038312
commodities_NOUN,2038272
Farm_NOUN,2038222
Hegel_NOUN,2038115
silver_ADJ,2038059
youngest_ADJ,2038030
Choices_NOUN,2037811
shy_ADJ,2037808
eased_VERB,2037613
amazed_VERB,2037436
initiate_VERB,2036787
Mars_NOUN,2036559
announcement_NOUN,2036541
Foster_NOUN,2036268
comic_ADJ,2036199
Physical_NOUN,2035885
blast_NOUN,2035637
sleeve_NOUN,2035424
S_VERB,2035399
nightmare_NOUN,2035296
sensible_ADJ,2034906
frameworks_NOUN,2034804
agrees_VERB,2034067
parks_NOUN,2033922
purchases_NOUN,2033549
super_NOUN,2033475
legislature_NOUN,2033355
HR_NOUN,2032460
arch_NOUN,2032116
Ellis_NOUN,2031885
complicated_ADJ,2031867
Malaysia_NOUN,2031815
finest_ADJ,2031340
superiority_NOUN,2030898
Going_VERB,2030618
weaker_ADJ,2030486
approve_VERB,2029785
Rio_NOUN,2029419
Nice_ADJ,2028943
built_ADJ,2028385
Village_NOUN,2027505
imposing_VERB,2027276
gathering_VERB,2026824
arbitration_NOUN,2026699
Medicare_NOUN,2026669
borne_VERB,2026304
Math_NOUN,2025745
Show_NOUN,2024762
breeding_NOUN,2024629
ease_VERB,2024062
stove_NOUN,2023969
slower_ADJ,2023641
Janet_NOUN,2022845
Baby_NOUN,2022828
parliamentary_ADJ,2022577
cursed_VERB,2022421
growled_VERB,2022186
fairy_NOUN,2021997
traders_NOUN,2021969
amid_ADP,2021942
protested_VERB,2021310
partnerships_NOUN,2021101
pad_NOUN,2020972
fearful_ADJ,2020536
trousers_NOUN,2020365
sprang_VERB,2018583
characterize_VERB,2018320
tomb_NOUN,2018283
Dennis_NOUN,2018128
descendants_NOUN,2018021
govern_VERB,2017956
w_NOUN,2017774
vibration_NOUN,2017704
Wayne_NOUN,2017252
Catholics_NOUN,2017210
resumed_VERB,2017075
cure_NOUN,2016846
debris_NOUN,2016733
attained_VERB,2016689
ad_X,2016384
fuck_VERB,2016357
scarce_ADJ,2016213
Jan._NOUN,2016134
Re_NOUN,2016072
Acta_NOUN,2016046
lectures_NOUN,2015606
Companies_NOUN,2014757
exploded_VERB,2014534
vaccine_NOUN,2014331
simplest_ADJ,2014183
employing_VERB,2013733
killing_NOUN,2013099
singing_NOUN,2012637
OK_ADJ,2012572
dominate_VERB,2012394
Processing_NOUN,2012353
cops_NOUN,2012313
suppression_NOUN,2011853
betrayed_VERB,2010889
opposing_VERB,2010782
Procedure_NOUN,2010716
Thailand_NOUN,2010514
null_ADJ,2010297
encourages_VERB,2010095
Venice_NOUN,2009698
cement_NOUN,2007739
refusing_VERB,2007468
generator_NOUN,2007363
Twitter_NOUN,2007341
thoughtful_ADJ,2006510
sense_VERB,2006307
<_NOUN,2006135
Kyle_NOUN,2005954
Verlag_NOUN,2005615
CH_NOUN,2005114
troubles_NOUN,2004791
Cal_NOUN,2004353
domination_NOUN,2004338
violated_VERB,2004231
Choose_VERB,2003088
qualify_VERB,2003008
prescription_NOUN,2002972
crept_VERB,2002838
Certain_ADJ,2002493
filing_NOUN,2002078
Cultural_ADJ,2001655
computing_NOUN,2000853
glowing_VERB,1999989
hesitation_NOUN,1999987
Ronald_NOUN,1999436
bid_NOUN,1999328
theorists_NOUN,1998969
Dylan_NOUN,1998599
acquaintance_NOUN,1998316
fancy_ADJ,1997327
hosts_NOUN,1996950
app_NOUN,1996292
solitary_ADJ,1996267
critic_NOUN,1996098
swim_VERB,1995873
methodological_ADJ,1995568
swing_NOUN,1995271
substitution_NOUN,1995241
louder_ADJ,1992599
brutal_ADJ,1992253
Scheme_NOUN,1992134
embarrassment_NOUN,1992083
Alternatively_ADV,1991999
Girl_NOUN,1991891
Buddha_NOUN,1991847
spectacular_ADJ,1991615
antigen_NOUN,1991295
Muhammad_NOUN,1991007
potato_NOUN,1990206
mist_NOUN,1990004
Governance_NOUN,1990003
Countries_NOUN,1989636
Eight_NUM,1988780
veterans_NOUN,1988535
Bring_VERB,1987948
lasting_ADJ,1987694
Riley_NOUN,1987649
BBC_NOUN,1987480
Finland_NOUN,1987381
overlooked_VERB,1987323
presents_NOUN,1987321
SC_NOUN,1987150
teaches_VERB,1987080
literal_ADJ,1986989
fists_NOUN,1986454
pastor_NOUN,1986372
Southeast_NOUN,1986338
intuition_NOUN,1986202
remarkably_ADV,1986184
patted_VERB,1986064
reinforcement_NOUN,1985572
lived_ADJ,1985375
dependency_NOUN,1985108
Trinity_NOUN,1984936
Todd_NOUN,1984221
makeup_NOUN,1983496
reconciliation_NOUN,1983335
tendencies_NOUN,1982938
feel_NOUN,1982896
monitor_NOUN,1982865
Southern_ADJ,1982659
Pan_NOUN,1982502
knock_VERB,1981787
forms_VERB,1981445
trucks_NOUN,1981359
doubted_VERB,1980946
driveway_NOUN,1980944
Biblia_NOUN,1980823
realism_NOUN,1980726
metabolic_ADJ,1980671
associates_NOUN,1980436
ecosystem_NOUN,1980232
Chile_NOUN,1980115
cease_VERB,1979202
cliff_NOUN,1979160
affinity_NOUN,1978977
gossip_NOUN,1978339
Bond_NOUN,1978290
resemblance_NOUN,1978266
Alabama_NOUN,1978194
husbands_NOUN,1978041
Shanghai_NOUN,1977803
Strategic_NOUN,1977631
appeal_VERB,1977447
Dorothy_NOUN,1977177
Resolution_NOUN,1977158
Dictionary_NOUN,1975918
prolonged_VERB,1975878
protests_NOUN,1975730
irrigation_NOUN,1975648
uptake_NOUN,1975371
finishing_VERB,1975207
irony_NOUN,1974818
flushed_VERB,1974817
Oct._NOUN,1974726
exotic_ADJ,1974361
analogous_ADJ,1973770
sink_VERB,1973485
Contact_NOUN,1973274
Seattle_NOUN,1973215
straightened_VERB,1973160
Lost_VERB,1972680
mediated_ADJ,1972236
pragmatic_ADJ,1972198
pulmonary_NOUN,1971533
Id_NOUN,1971164
litigation_NOUN,1971138
cautious_ADJ,1970837
Identify_VERB,1969741
transit_NOUN,1969693
stool_NOUN,1969624
ash_NOUN,1969368
block_VERB,1969148
Liberty_NOUN,1968847
structured_VERB,1968728
absurd_ADJ,1968566
Judaism_NOUN,1968262
dementia_NOUN,1968203
Kenneth_NOUN,1967818
conferences_NOUN,1967717
fitting_ADJ,1967246
Tree_NOUN,1966936
worry_NOUN,1966727
rightly_ADV,1966351
exploit_VERB,1966252
cool_VERB,1966145
prevalent_ADJ,1966087
cholesterol_NOUN,1965091
Banks_NOUN,1964825
systematically_ADV,1964790
merits_NOUN,1964762
pains_NOUN,1964700
peasant_NOUN,1964567
Numbers_NOUN,1964541
Complete_ADJ,1964456
proceeding_NOUN,1964431
shattered_VERB,1964212
stresses_NOUN,1963923
lies_NOUN,1963722
comedy_NOUN,1963611
Writing_NOUN,1963249
Manual_NOUN,1963100
rhetorical_ADJ,1962749
Rice_NOUN,1962657
Clara_NOUN,1962514
Arabia_NOUN,1962164
witness_VERB,1962159
invasive_ADJ,1961832
tangible_ADJ,1961620
unfamiliar_ADJ,1961576
resilience_NOUN,1961451
architect_NOUN,1961443
Mountains_NOUN,1961227
ninety_NUM,1961195
awards_NOUN,1960670
Disorders_NOUN,1960448
INTRODUCTION_NOUN,1960387
Panel_NOUN,1960273
criminals_NOUN,1959819
remedy_NOUN,1959594
counts_NOUN,1959547
icon_NOUN,1959370
decomposition_NOUN,1959240
winding_VERB,1958523
splendid_ADJ,1958055
permit_NOUN,1957885
Davies_NOUN,1957433
lacks_VERB,1956930
alpha_NOUN,1956617
sincere_ADJ,1956379
discount_NOUN,1956369
compute_VERB,1956137
lighter_ADJ,1955983
clearing_NOUN,1955300
resisted_VERB,1955107
Neil_NOUN,1954921
go_NOUN,1954900
Subd_NOUN,1954851
ruins_NOUN,1954396
clenched_VERB,1954377
toy_NOUN,1954331
factories_NOUN,1954233
Selected_VERB,1953257
lest_ADP,1953009
Identification_NOUN,1952985
sunshine_NOUN,1951865
max_NOUN,1951353
stunned_VERB,1951091
interpreting_VERB,1950847
omitted_VERB,1950639
defended_VERB,1950587
wrath_NOUN,1950566
binding_VERB,1950217
stripped_VERB,1950178
pop_NOUN,1950042
amusement_NOUN,1949843
Chamber_NOUN,1949255
Korean_NOUN,1949235
Stalin_NOUN,1949228
Friends_NOUN,1949209
Activities_NOUN,1948667
aspirations_NOUN,1948398
handling_NOUN,1948145
voted_VERB,1947956
articulated_VERB,1947473
analyst_NOUN,1947401
neighbours_NOUN,1947367
hostility_NOUN,1947340
bowel_NOUN,1946840
Kenya_NOUN,1946826
Writing_VERB,1946164
whatsoever_ADV,1945759
backgrounds_NOUN,1945663
Account_NOUN,1945437
diminished_VERB,1945390
Du_NOUN,1945033
genome_NOUN,1944926
travelling_VERB,1944596
fat_NOUN,1944466
end_ADJ,1944173
borrow_VERB,1943673
grim_ADJ,1942782
Surgery_NOUN,1942526
Sweet_ADJ,1941491
Administrative_ADJ,1941454
communicating_VERB,1941375
Marriage_NOUN,1940566
Ruby_NOUN,1940350
constrained_VERB,1940060
settlers_NOUN,1939620
bush_NOUN,1939293
drops_VERB,1939286
contraction_NOUN,1939201
shipping_NOUN,1938968
withdrew_VERB,1938954
advise_VERB,1938894
weighed_VERB,1938851
notation_NOUN,1938772
Virgin_NOUN,1938734
stationary_ADJ,1938653
Vision_NOUN,1938167
ink_NOUN,1937834
juvenile_ADJ,1937346
rests_VERB,1937305
taking_NOUN,1937009
cues_NOUN,1936935
possessions_NOUN,1936792
taxpayer_NOUN,1936148
Programme_NOUN,1936076
Hunt_NOUN,1935898
settling_VERB,1935879
dwelling_NOUN,1935744
encouraging_ADJ,1934989
capita_NOUN,1934979
stimulated_VERB,1934872
disadvantage_NOUN,1934761
process_VERB,1934451
Start_NOUN,1933362
originated_VERB,1933177
disruption_NOUN,1933089
Census_NOUN,1932897
graphs_NOUN,1932789
Organizations_NOUN,1931959
Trends_NOUN,1931904
disc_NOUN,1931878
Wagner_NOUN,1931788
varied_ADJ,1931742
cries_NOUN,1931720
supplier_NOUN,1931692
Abby_NOUN,1931483
Leonard_NOUN,1931103
promotes_VERB,1930875
Nietzsche_NOUN,1930858
maximize_VERB,1930746
ambiguity_NOUN,1930734
modules_NOUN,1930362
wildlife_NOUN,1930281
cylinder_NOUN,1930059
pussy_NOUN,1929825
manufactured_VERB,1929658
twist_NOUN,1929452
cultivated_VERB,1929079
IMF_NOUN,1928293
Java_NOUN,1928213
Machine_NOUN,1927841
Describe_VERB,1927777
routinely_ADV,1927633
Recently_ADV,1927114
denying_VERB,1926731
Few_ADJ,1926568
intentional_ADJ,1926422
probabilities_NOUN,1926192
confess_VERB,1926073
Back_NOUN,1925785
corrupt_ADJ,1925739
advocates_NOUN,1925732
aluminum_NOUN,1925720
variant_NOUN,1925526
tilted_VERB,1925090
